"OPE ID","Institution Name","Institution City","Institution State","Institution Type And Control","Total Awards","Total Recipients"
"3016000","UNIVERSITY OF PUERTO RICO CAROLINA REGIO","CAROLINA","PR","Public 4 Year","12499393","2756"
"4131600","LIBERTY TECHNICAL COLLEGE","CAYEY","PR","Proprietary 2 Year","1038807","267"
"720600","UNIVERSITY OF PUERTO RICO - CAYEY UNIVER","CAYEY","PR","Public 4 Year","12799327","2569"
"2282800","INTER AMERICAN UNIVERSITY OF PUERTO RICO","FAJARDO","PR","Private 4 Year","8743701","1950"
"2282700","INTER AMERICAN UNIVERSITY OF PUERTO RICO","GUAYAMA","PR","Private 4 Year","7973611","1765"
"3785300","J.G. GUAYNABO TECHNICAL COLLEGE","GUAYNABLO","PR","Proprietary 2 Year","877144","211"
"2505400","ATLANTIC COLLEGE","GUAYNABO","PR","Private 4 Year","5751190","1399"
"1171900","UNIVERSIDAD DEL TURABO","GURABO","PR","Private 4 Year","58371821","13239"
"2165100","EDP COLLEGE OF PUERTO RICO","HATO REY","PR","Private 4 Year","10679708","2522"
"3112100","JOHN DEWEY COLLEGE","HATO REY","PR","Private 4 Year","12458255","3510"
"2100000","POLYTECHNIC UNIVERSITY OF PR","HATO REY","PR","Private 4 Year","8678863","2442"
"2340600","HUMACAO COMMUNITY COLLEGE","HUMACAO","PR","Private 4 Year","2415901","653"
"3781400","INDUSTRIAL TECHNICAL COLLEGE","HUMACAO","PR","Proprietary 2 Year","1240023","309"
"394300","UNIVERSITY OF PUERTO RICO - HUMACAO UNIV","HUMACAO","PR","Public 4 Year","14358766","2938"
"3106900","ESCUELA DE PERITOS ELECTRICITAS","ISABELA","PR","Proprietary 2 Year","254148","80"
"3075600","EMMA'S BEAUTY ACADEMY","JUANA DIAZ","PR","Proprietary 2 Year","2068031","514"
"1194101","AMERICAN UNIVERSITY OF PUERTO RICO","MANATI","PR","Private 4 Year","4037658","904"
"3544300","ATENAS COLLEGE","MANATI","PR","Private 4 Year","5893145","1430"
"2170300","INST EDUC TECNIA OCUP LA REINA","MANATI","PR","Proprietary 2 Year","1348252","391"
"3104400","PROFESSIONAL ELECTRIC SCHOOL","MANATI","PR","Proprietary 2 Year","224516","65"
"2189300","EMMA'S BEAUTY ACADEMY","MAYAGUEZ","PR","Proprietary 2 Year","1335892","362"
"2504500","INSTITUCION CHAVIANO DE MAYAGUEZ","MAYAGUEZ","PR","Proprietary 2 Year","307742","79"
"501900","UNIV ADVENTISTA DE LAS ANTILLAS","MAYAGUEZ","PR","Private 4 Year","5580160","1146"
"394400","UNIVERSITY OF PUERTO RICO - MAYAGUEZ","MAYAGUEZ","PR","Public 4 Year","35833069","7379"
"3800400","INSTITUTE OF BEAUTY OCCUPATIONS AND TECH","MOCA","PR","Proprietary 2 Year","1114708","291"
"3122500","ACADEMIA SERRANT INC.","PONCE","PR","Proprietary 2 Year","2227254","577"
"2576100","ESCUELA TECNICA DE ELECTRICIDAD","PONCE","PR","Proprietary 2 Year","2021443","473"
"4117200","INSTITUTO EDUCATIVO PREMIER","PONCE","PR","Proprietary 2 Year","2090267","558"
"502900","INTER AMERICAN UNIVERSITY OF PUERTO RICO","PONCE","PR","Private 4 Year","20677010","4689"
"2534900","PONCE PARAMEDICAL COLLEGE (POPAC)","PONCE","PR","Proprietary 2 Year","8158973","2104"
"393600","PONTIFICAL CATHOLIC UNIV OF PR","PONCE","PR","Private 4 Year","30911506","6558"
"3115900","TRINITY COLLEGE OF PUERTO RICO","PONCE","PR","Private 2 Year","1571580","344"
"965200","UNIVERSITY OF PUERTO RICO, PONCE TECH UN","PONCE","PR","Public 4 Year","13915886","2808"
"710800","UNIVERSITY OF PUERTO RICO - RIO PIEDRAS","R═O PIEDRAS","PR","Public 4 Year","37812429","7715"
"3414300","MONTECLARO","RIO GRANDE","PR","Private 2 Year","55754","12"
"3608300","CARIBBEAN FORENSIC & TECHNICAL COLL","RIO PIEDRAS","PR","Proprietary 2 Year","403727","94"
"2241907","COMMONWEALTH OF PR DEPT OF EDUC - ITPR R","RIO PIEDRAS","PR","Public 2 Year","11285048","2442"
"2166400","INSTITUTO DE BANCA Y COMERCIO","RIO PIEDRAS","PR","Proprietary 2 Year","64315945","16129"
"2587500","UNIVERSIDAD METROPOLITANA","RIO PIEDRAS","PR","Private 4 Year","48254703","10886"
"3531300","UNIVERSIDAD PENTECOSTAL MIZPA","RIO PIEDRAS","PR","Private 4 Year","1049697","270"
"2460000","UNIVERSITY OF PUERTO RICO - MEDICAL SCIE","RIO PIEDRAS","PR","Public 4 Year","1495246","322"
"4254200","INTER AMERICAN UNIVERSITY OF PUERTO RICO","SAN GERMAN","PR","Private 4 Year","16690408","3581"
"1072400","CARLOS ALBIZU UNIVERSITY","SAN JUAN","PR","Private 4 Year","1323303","300"
"2189100","CENTRO DE ESTUDIOS MULTIDISCIPLIN","SAN JUAN","PR","Proprietary 4 Year","11223182","2729"
"1056700","COLEGIO TECNOLOGICO DE SAN JUAN","SAN JUAN","PR","Public 4 Year","5987954","1337"
"1081900","CONSERVATORIO DE MUSICA DE PUERTO RICO","SAN JUAN","PR","Public 4 Year","1204691","257"
"2569400","ESCUELA DE ARTES PLASTICAS","SAN JUAN","PR","Public 4 Year","1877734","431"
"3751300","ESCUELA HOTELERA DE SAN JUAN","SAN JUAN","PR","Proprietary 2 Year","4871358","1081"
"1194000","ICPR JUNIOR COLLEGE","SAN JUAN","PR","Proprietary 2 Year","13879409","3360"
"394000","INTER AMERICAN UNIVERSITY OF PUERTO RICO","SAN JUAN","PR","Private 4 Year","17401780","4600"
"2562500","INTERNATIONAL TECHNICAL COLLEGE","SAN JUAN","PR","Proprietary 2 Year","561962","145"
"2195800","LICEO E ARTE Y TECNOLGIA","SAN JUAN","PR","Proprietary 2 Year","5934511","1376"
"2063100","MBTI BUSINESS TRAINING INSTITUTE","SAN JUAN","PR","Proprietary 2 Year","15037468","3953"
"393700","UNIVERSITY OF THE SACRED HEART","SAN JUAN","PR","Private 4 Year","14619124","3101"
"3965400","MYRANGEL BEAUTY INSTITUTE","SAN LORENZO","PR","Proprietary 2 Year","1391176","339"
"2234900","ANTILLES SCHOOL OF TECH CAREERS","SANTURCE","PR","Proprietary 2 Year","3030733","765"
"2335500","COLEGIO BIBLICO PENTECOSTAL DE PR","ST JUST TRUJILLO ALTO","PR","Private 4 Year","932373","244"
"1092200","UNIVERSITY OF PUERTO RICO - UTUADO","UTUADO","PR","Public 4 Year","5305817","1057"
"3123100","GLOBELLE TECHNICAL INSTITUTE","VEGA BAJA","PR","Proprietary 2 Year","80386","27"
"1100900","PALAU COMMUNITY COLLEGE","WESTERN CAROLINA ISLAND","PW","Public 2 Year","2217826","607"
"341000","ROGER WILLIAMS UNIVERSITY","BRISTOL","RI","Private 4 Year","2577214","664"
"4246000","MKG BEAUTY & BUSINESS","CRANSTON","RI","Proprietary 2 Year","141984","49"
"4141200","TONI & GUY HAIRDRESSING ACADEMY","CRANSTON","RI","Proprietary 2 Year","425155","108"
"341400","UNIVERSITY OF RHODE ISLAND","KINGSTON","RI","Public 4 Year","16109274","3814"
"3732300","INTERNATIONAL YACHT RESTORATION SCH","NEWPORT","RI","Private 2 Year","109387","23"
"341100","SALVE REGINA UNIVERSITY","NEWPORT","RI","Private 4 Year","2028452","501"
"659100","ST. JOSEPH HOSP SCH OF NURSING","NORTH PROVIDENCE","RI","Proprietary 2 Year","202976","52"
"2584400","NEW ENGLAND TRACTOR TRAILER TRAINING SCH","PAWTUCKET","RI","Proprietary 2 Year","3475814","1138"
"3080000","NEWPORT SCHOOL OF HAIRDRESSING","PAWTUCKET","RI","Proprietary 2 Year","83460","24"
"340100","BROWN UNIVERSITY","PROVIDENCE","RI","Private 4 Year","4709881","1064"
"340800","COMMUNITY COLLEGE OF RI - WARWICK","PROVIDENCE","RI","Public 2 Year","24729716","8746"
"340400","JOHNSON & WALES UNIVERSITY","PROVIDENCE","RI","Private 4 Year","25824291","6439"
"340600","PROVIDENCE COLLEGE","PROVIDENCE","RI","Private 4 Year","2655250","617"
"340700","RHODE ISLAND COLLEGE","PROVIDENCE","RI","Public 4 Year","13233924","3334"
"340900","RHODE ISLAND SCHOOL OF DESIGN","PROVIDENCE","RI","Private 4 Year","1571473","333"
"340200","BRYANT UNIVERSITY","SMITHFIELD","RI","Private 4 Year","1963591","490"
"784500","NEW ENGLAND INSTITUTE OF TECHNOLOGY","WARWICK","RI","Private 4 Year","6997000","1938"
"4158100","AIKEN SCHOOL OF COSMETOLOGY","AIKEN","SC","Proprietary 2 Year","121419","32"
"1005600","AIKEN TECHNICAL COLLEGE","AIKEN","SC","Public 2 Year","4872635","1568"
"344900","UNIVERSITY OF SOUTH CAROLINA AIKEN","AIKEN","SC","Public 4 Year","6043016","1440"
"345400","UNIV OF SC SYSTEM SALKEHATCHIE","ALLENDALE","SC","Public 4 Year","2259747","548"
"341800","ANDERSON UNIVERSITY","ANDERSON","SC","Private 4 Year","3470371","894"
"492400","FORREST COLLEGE","ANDERSON","SC","Proprietary 2 Year","573950","143"
"991000","TECHNICAL COLLEGE OF THE LOWCOUNTRY","BEAUFORT","SC","Public 2 Year","4668437","1535"
"345000","UNIV OF SC AT BEAUFORT","BEAUFORT","SC","Public 4 Year","3768969","906"
"4244100","CONSTRUCTION TRAINING CENTER","BLAIR","SC","Proprietary 2 Year","132744","41"
"3746300","LEGRAND INSTITUTE OF COSMETOLOGY","CAMDEN","SC","Proprietary 2 Year","103959","29"
"342200","SOUTHERN WESLEYAN UNIVERSITY","CENTRAL","SC","Private 4 Year","2774443","728"
"2356600","CHARLESTON COSMETOLOGY INSTITUTE","CHARLESTON","SC","Proprietary 2 Year","268454","75"
"341900","CHARLESTON SOUTHERN UNIVERSITY","CHARLESTON","SC","Private 4 Year","6344471","1554"
"342800","COLLEGE OF CHARLESTON","CHARLESTON","SC","Public 4 Year","10695329","2455"
"343800","MEDICAL UNIV OF SOUTH CAROLINA - FA","CHARLESTON","SC","Public 4 Year","194025","53"
"342300","THE CITADEL","CHARLESTON","SC","Public 4 Year","2685330","646"
"4228600","TOP OF THE LINE BARBER COLLEGE","CHARLESTON","SC","Proprietary 2 Year","8663","2"
"492000","TRIDENT TECHNICAL COLLEGE","CHARLESTON","SC","Public 2 Year","27861946","8201"
"760200","NORTHEASTERN TECHNICAL COLLEGE","CHERAW","SC","Public 2 Year","2526770","730"
"342500","CLEMSON UNIVERSITY","CLEMSON","SC","Public 4 Year","13601656","3283"
"344500","PRESBYTERIAN COLLEGE","CLINTON","SC","Private 4 Year","1210851","285"
"341700","ALLEN UNIVERSITY","COLUMBIA","SC","Private 4 Year","2664084","559"
"342000","BENEDICT COLLEGE","COLUMBIA","SC","Private 4 Year","9954604","2147"
"343000","COLUMBIA COLLEGE","COLUMBIA","SC","Private 4 Year","3273707","865"
"342900","COLUMBIA INTERNATIONAL UNIVERSITY","COLUMBIA","SC","Private 4 Year","989325","243"
"2341100","KENNETH SHULER SCHOOL OF COSMETOLOGY & N","COLUMBIA","SC","Proprietary 2 Year","1689325","466"
"399300","MIDLANDS TECHNICAL COLLEGE","COLUMBIA","SC","Public 2 Year","21081569","6479"
"3746400","SOUTHEASTERN INSTITUTE","COLUMBIA","SC","Proprietary 2 Year","509057","150"
"344800","UNIVERSITY OF SOUTH CAROLINA","COLUMBIA","SC","Public 4 Year","23574373","5518"
"345100","COASTAL CAROLINA UNIVERSITY","CONWAY","SC","Public 4 Year","15453937","3715"
"492500","HORRY-GEORGETOWN TECH COLLEGE","CONWAY","SC","Public 2 Year","14773598","4276"
"536300","DENMARK TECHNICAL COLLEGE","DENMARK","SC","Public 2 Year","2784822","707"
"345500","VOORHEES COLLEGE","DENMARK","SC","Private 4 Year","1895780","393"
"343200","ERSKINE COLLEGE","DUE WEST","SC","Private 4 Year","1062866","231"
"399000","FLORENCE-DARLINGTON TECH COLLEGE","FLORENCE","SC","Public 2 Year","13340266","3738"
"922600","FRANCIS MARION UNIVERSITY","FLORENCE","SC","Public 4 Year","9341672","2048"
"343600","LIMESTONE COLLEGE","GAFFNEY","SC","Private 4 Year","5852371","1778"
"2552400","ACADEMY OF HAIR TECHNOLOGY","GREENVILLE","SC","Proprietary 2 Year","215012","64"
"342100","BOB JONES UNIVERSITY","GREENVILLE","SC","Proprietary 4 Year","4271626","1040"
"4239000","B-UNIQUE BEAUTY AND BARBER ACADEMY","GREENVILLE","SC","Proprietary 2 Year","46116","14"
"343400","FURMAN UNIVERSITY","GREENVILLE","SC","Private 4 Year","1472073","340"
"399100","GREENVILLE TECHNICAL COLLEGE","GREENVILLE","SC","Public 2 Year","21435497","6942"
"4172600","SALON 496 BARBER ACADEMY","GREENVILLE","SC","Proprietary 2 Year","63006","17"
"2338600","CHARZANNE BEAUTY COLLEGE","GREENWOOD","SC","Proprietary 2 Year","205949","48"
"343500","LANDER UNIVERSITY","GREENWOOD","SC","Public 4 Year","5450776","1211"
"399200","PIEDMONT TECHNICAL COLLEGE","GREENWOOD","SC","Public 2 Year","12153884","3673"
"342700","COKER COLLEGE","HARTSVILLE","SC","Private 4 Year","2781004","663"
"932200","WILLIAMSBURG TECHNICAL COLLEGE","KINGSTREE","SC","Public 2 Year","1289222","355"
"345300","UNIV OF SC AT LANCASTER","LANCASTER","SC","Public 4 Year","2405197","581"
"4083300","MARION COUNTY TECHNICAL EDUCATION CENTER","MULLINS","SC","Public 2 Year","158822","39"
"3293300","STRAND COLLEGE OF HAIR DESIGN","MYRTLE BEACH","SC","Proprietary 2 Year","233684","63"
"344000","NEWBERRY COLLEGE","NEWBERRY","SC","Private 4 Year","2226988","502"
"3052300","KENNETH SHULER SCH COSM & HAIR DESG","NORTH AUGUSTA","SC","Proprietary 2 Year","1354366","370"
"3304300","CENTURA COLLEGE","NORTH CHARLESTON","SC","Proprietary 2 Year","740384","283"
"3555400","SOUTHEASTERN INSTITUTE","NORTH CHARLESTON","SC","Proprietary 2 Year","474024","151"
"4243500","BARBER TECH ACADEMY","ORANGEBURG","SC","Proprietary 2 Year","112490","28"
"342400","CLAFLIN UNIVERSITY","ORANGEBURG","SC","Private 4 Year","6924231","1488"
"681500","ORANGEBURG-CALHOUN TECHNICAL COLG","ORANGEBURG","SC","Public 2 Year","6276218","1794"
"344600","SOUTH CAROLINA STATE UNIVERSITY","ORANGEBURG","SC","Public 4 Year","8763045","1870"
"492600","TRI-COUNTY TECHNICAL COLLEGE","PENDLETON","SC","Public 2 Year","9052586","2589"
"4222000","ARCLABS","PIEDMONT","SC","Proprietary 2 Year","196165","61"
"492300","CLINTON JR COLLEGE","ROCK HILL","SC","Private 4 Year","711727","150"
"1209200","KENNETH SHULER SCHOOL OF COSMETOLOGY","ROCK HILL","SC","Proprietary 2 Year","1000169","273"
"3768400","STYLETRENDS BARBER AND HAIRSTYLING ACADE","ROCK HILL","SC","Proprietary 2 Year","46409","13"
"345600","WINTHROP UNIVERSITY","ROCK HILL","SC","Public 4 Year","9222247","2127"
"399600","YORK TECHNICAL COLLEGE","ROCK HILL","SC","Public 2 Year","9450012","2803"
"343100","CONVERSE COLLEGE","SPARTANBURG","SC","Private 4 Year","1572150","356"
"4192600","PALMETTO BEAUTY SCHOOL","SPARTANBURG","SC","Proprietary 2 Year","195218","54"
"399400","SPARTANBURG COMMUNITY COLLEGE","SPARTANBURG","SC","Public 2 Year","9597957","2802"
"344700","SPARTANBURG METHODIST COLLEGE","SPARTANBURG","SC","Private 2 Year","1935027","435"
"695100","UNIVERSITY OF SOUTH CAROLINA UPSTATE","SPARTANBURG","SC","Public 4 Year","11626426","2764"
"345700","WOFFORD COLLEGE","SPARTANBURG","SC","Private 4 Year","1260684","296"
"399500","CENTRAL CAROLINA TECHNICAL COLLEGE","SUMTER","SC","Public 2 Year","8464349","2566"
"343900","MORRIS COLLEGE","SUMTER","SC","Private 4 Year","3517920","733"
"2567600","SUMTER BEAUTY COLLEGE","SUMTER","SC","Proprietary 2 Year","114427","29"
"342600","UNIV OF SC AT SUMTER","SUMTER","SC","Public 4 Year","1433169","372"
"344100","NORTH GREENVILLE COLLEGE","TIGERVILLE","SC","Private 4 Year","3996053","1023"
"492700","UNIV OF SC AT UNION","UNION","SC","Public 4 Year","1011854","241"
"4166900","COSMETIC ARTS INSTITUTE","WALTERBORO","SC","Proprietary 2 Year","174209","42"
"346600","NORTHERN STATE UNIVERSITY","ABERDEEN","SD","Public 4 Year","2268471","608"
"346700","PRESENTATION COLLEGE","ABERDEEN","SD","Private 4 Year","1416358","381"
"347100","SOUTH DAKOTA STATE UNIVERSITY","BROOKINGS","SD","Public 4 Year","9835754","2564"
"1465900","OGLALA LAKOTA COLLEGE","KYLE","SD","Public 4 Year","3731324","964"
"346300","DAKOTA STATE UNIVERSITY","MADISON","SD","Public 4 Year","2870939","798"
"346100","DAKOTA WESLEYAN UNIVERSITY","MITCHELL","SD","Private 4 Year","1069903","293"
"828400","MITCHELL TECHNICAL INSTITUTE","MITCHELL","SD","Public 2 Year","1660075","415"
"2137100","BLACK HILLS BEAUTY COLLEGE","RAPID CITY","SD","Proprietary 2 Year","335067","85"
"2297800","HEADLINES ACADEMY","RAPID CITY","SD","Proprietary 2 Year","313485","83"
"405700","NATIONAL AMERICAN UNIVERSITY","RAPID CITY","SD","Proprietary 4 Year","23014688","7780"
"347000","SOUTH DAKOTA SCH OF MINES & TECH","RAPID CITY","SD","Public 4 Year","2383040","607"
"1017000","WESTERN DAKOTA TECHNICAL INSTITUTE","RAPID CITY","SD","Public 2 Year","2122024","606"
"2143700","SINTE GLESKA UNIVERSITY","ROSEBUD","SD","Public 4 Year","1418631","365"
"345800","AUGUSTANA UNIVERSITY","SIOUX FALLS","SD","Private 4 Year","1178998","299"
"2144600","KILIAN COMMUNITY COLLEGE","SIOUX FALLS","SD","Private 2 Year","294191","130"
"1147700","SANFORD MEDICAL CENTER","SIOUX FALLS","SD","Private 2 Year","7900","2"
"776400","SOUTHEAST TECHNICAL INST","SIOUX FALLS","SD","Public 2 Year","3269820","933"
"1013800","STEWART SCHOOL","SIOUX FALLS","SD","Proprietary 2 Year","232695","62"
"346900","UNIVERSITY OF SIOUX FALLS","SIOUX FALLS","SD","Private 4 Year","1407481","380"
"2277300","SISSETON WAHPETON COLLEGE","SISSETON","SD","Public 2 Year","335700","85"
"345900","BLACK HILLS STATE UNIVERSITY","SPEARFISH","SD","Public 4 Year","4771630","1278"
"347400","UNIVERSITY OF SOUTH DAKOTA","VERMILLION","SD","Public 4 Year","7320429","1918"
"530900","LAKE AREA TECHNICAL INSTITUTE","WATERTOWN","SD","Public 2 Year","2939709","742"
"346500","MOUNT MARTY COLLEGE","YANKTON","SD","Private 4 Year","838480","216"
"3920300","INSTITUTE OF HAIR DESIGN","ADAMSVILLE","TN","Proprietary 2 Year","29492","8"
"2153100","JON NAVE UNIVERSITY OF COSMETOLOGY","ANTIOCH","TN","Proprietary 2 Year","692441","199"
"535800","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","ATHENS","TN","Public 2 Year","712329","205"
"352500","TENNESSEE WESLEYAN COLLEGE","ATHENS","TN","Private 4 Year","2069841","491"
"3253300","PAUL MITCHELL THE SCHOOL MEMPHIS","BARTLETT","TN","Proprietary 2 Year","415270","97"
"537800","NORTHEAST STATE COMMUNITY COLLEGE","BLOUNTVILLE","TN","Public 2 Year","11441838","3160"
"349600","KING UNIVERSITY","BRISTOL","TN","Private 4 Year","5807840","1448"
"2204200","CHATTANOOGA COLLEGE - MEDICAL, DENTAL AN","CHATTANOOGA","TN","Proprietary 2 Year","1305848","351"
"399800","CHATTANOOGA STATE COMMUNITY COLLEGE","CHATTANOOGA","TN","Public 2 Year","17852950","5194"
"352900","UNIVERSITY OF TENNESSEE-CHATTANOOGA","CHATTANOOGA","TN","Public 4 Year","14691019","3640"
"347800","AUSTIN PEAY STATE UNIVERSITY","CLARKSVILLE","TN","Public 4 Year","20303221","5108"
"4142000","AUSTIN'S BEAUTY COLLEGE","CLARKSVILLE","TN","Proprietary 2 Year","45441","12"
"2614200","MILLER MOTTE BUSINESS COLLEGE","CLARKSVILLE","TN","Proprietary 4 Year","28816083","7638"
"3079100","NORTH CENTRAL INSTITUTE","CLARKSVILLE","TN","Proprietary 2 Year","94039","27"
"2539800","QUEEN CITY COLLEGE","CLARKSVILLE","TN","Proprietary 2 Year","406882","113"
"399900","CLEVELAND STATE COMMUNITY COLLEGE","CLEVELAND","TN","Public 2 Year","5820803","1654"
"3008800","FRANKLIN ACADEMY","CLEVELAND","TN","Private 2 Year","134506","43"
"350000","LEE UNIVERSITY","CLEVELAND","TN","Private 4 Year","7162896","1793"
"3647300","NEW CONCEPTS SCHOOL OF COSMETOLOGY","CLEVELAND","TN","Proprietary 2 Year","102521","29"
"351800","SOUTHERN ADVENTIST UNIVERSITY","COLLEGEDALE","TN","Private 4 Year","4314947","1018"
"348300","COLUMBIA STATE COMMUNITY COLLEGE","COLUMBIA","TN","Public 2 Year","8087343","2440"
"4035300","TENNESSEE CAREER INSTITUTE","COLUMBIA","TN","Proprietary 2 Year","269785","75"
"865500","GENESIS CAREER COLLEGE","COOKEVILLE","TN","Proprietary 2 Year","1139226","340"
"2326300","MEDVANCE INSTITUTE","COOKEVILLE","TN","Proprietary 2 Year","1112920","334"
"2278700","MR WAYNES SCH OF UNISEX HAIR DESIGN","COOKEVILLE","TN","Proprietary 2 Year","145883","39"
"352300","TENNESSEE TECHNOLOGICAL UNIV","COOKEVILLE","TN","Public 4 Year","14233106","3499"
"528000","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","COVINGTON","TN","Public 2 Year","512497","183"
"402600","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","CROSSVILLE","TN","Public 2 Year","1039890","324"
"535700","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","CRUMP","TN","Public 2 Year","810259","241"
"353600","BRYAN COLLEGE","DAYTON","TN","Private 4 Year","1977403","495"
"778200","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","DICKSON","TN","Public 2 Year","1403946","420"
"683500","DYERSBURG STATE COMMUNITY COLLEGE","DYERSBURG","TN","Public 2 Year","4779098","1352"
"2294000","VOLUNTEER BEAUTY ACADEMY-DYERSBURG","DYERSBURG","TN","Proprietary 2 Year","162715","43"
"528100","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","ELIZABETHTON","TN","Public 2 Year","1682683","486"
"2595000","FAYETTEVILLE BEAUTY SCHOOL","FAYETTEVILLE","TN","Proprietary 2 Year","180946","52"
"4203600","FRANKLIN HAIR ACADEMY SCHOOL OF COSMETOL","FRANKLIN","TN","Proprietary 2 Year","96403","25"
"2106400","O'MORE COLLEGE OF DESIGN","FRANKLIN","TN","Private 4 Year","284085","73"
"3513500","WILLIAMSON CHRISTIAN COLLEGE","FRANKLIN","TN","Private 4 Year","67408","17"
"991200","VOLUNTEER STATE COMMUNITY COLLEGE","GALLATIN","TN","Public 2 Year","11631710","3381"
"352700","TUSCULUM COLLEGE","GREENEVILLE","TN","Private 4 Year","4194580","965"
"991400","ROANE STATE COMMUNITY COLLEGE","HARRIMAN","TN","Public 2 Year","9746458","2792"
"1032600","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","HARRIMAN","TN","Public 2 Year","700003","227"
"350200","LINCOLN MEMORIAL UNIVERSITY","HARROGATE","TN","Private 4 Year","3209117","834"
"528200","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-","HARTSVILLE","TN","Public 2 Year","716994","264"
"349200","FREED-HARDEMAN UNIVERSITY","HENDERSON","TN","Private 4 Year","1757470","426"
"4240700","IMAGE MAKER BEAUTY INSTITUTE","HENDERSONVILLE","TN","Proprietary 2 Year","78478","21"
"535600","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","HOHENWALD","TN","Public 2 Year","987318","300"
"971000","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","HUNTSVILLE","TN","Public 2 Year","572140","161"
"1070000","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-","JACKSBORO","TN","Public 2 Year","752776","202"
"493700","JACKSON STATE COMMUNITY COLLEGE","JACKSON","TN","Public 2 Year","7599943","1996"
"349900","LANE COLLEGE","JACKSON","TN","Private 4 Year","6286051","1248"
"535400","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-","JACKSON","TN","Public 2 Year","1393860","400"
"352800","UNION UNIVERSITY","JACKSON","TN","Private 4 Year","3282647","834"
"494700","WEST TENNESSEE BUSINESS COLLEGE","JACKSON","TN","Proprietary 2 Year","785690","224"
"348100","CARSON - NEWMAN UNIVERSITY","JEFFERSON CITY","TN","Private 4 Year","3097692","720"
"4165000","MERIDIAN INSTITUTE OF SURGICAL ASSISTING","JOELTON","TN","Proprietary 2 Year","391805","170"
"348700","EAST TENNESSEE STATE UNIV - MAIN CAMPUS","JOHNSON CITY","TN","Public 4 Year","20248500","4896"
"743900","FOUNTAINHEAD COLLEGE OF TECHNOLOGY","KNOXVILLE","TN","Proprietary 4 Year","405127","105"
"4244800","HUNTINGTON COLLEGE OF HEALTH SCIENCES","KNOXVILLE","TN","Proprietary 4 Year","16606","7"
"349500","JOHNSON UNIVERSITY","KNOXVILLE","TN","Private 4 Year","2271800","571"
"2255000","KNOXVILLE INSTITUTE OF HAIR DESIGN","KNOXVILLE","TN","Proprietary 2 Year","65330","19"
"1269300","PELLISSIPPI STATE COMMUNITY COLLEGE","KNOXVILLE","TN","Public 2 Year","13041673","3709"
"2275500","REUBEN-ALLEN COLLEGE","KNOXVILLE","TN","Proprietary 2 Year","681901","185"
"493800","SOUTH COLLEGE","KNOXVILLE","TN","Proprietary 4 Year","2511219","713"
"402500","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","KNOXVILLE","TN","Public 2 Year","2129007","677"
"956700","TENNESSEE SCHOOL OF BEAUTY","KNOXVILLE","TN","Proprietary 2 Year","492610","125"
"353000","UNIVERSITY OF TENNESSEE-KNOXVILLE","KNOXVILLE","TN","Public 4 Year","27625782","6594"
"3841300","CAREER BEAUTY COLLEGE","LAWRENCEBURG","TN","Proprietary 2 Year","97819","29"
"348500","CUMBERLAND UNIVERSITY","LEBANON","TN","Private 4 Year","1871937","463"
"3061100","GENESIS CAREER COLLEGE: LEBANON CAMPUS","LEBANON","TN","Proprietary 2 Year","527603","160"
"4124100","ELITE COLLEGE OF COSMETOLOGY","LEXINGTON","TN","Proprietary 2 Year","202030","55"
"535300","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-","LIVINGSTON","TN","Public 2 Year","1036820","295"
"2125300","NASHVILLE CLG OF MEDICAL CAREERS","MADISON","TN","Proprietary 2 Year","423607","109"
"2293900","VOLUNTEER BEAUTY ACADEMY-NASHVILLE","MADISON","TN","Proprietary 2 Year","117679","41"
"349400","HIWASSEE COLLEGE","MADISONVILLE","TN","Private 4 Year","813151","190"
"4157200","LOVE BEAUTY SCHOOL","MANCHESTER","TN","Proprietary 2 Year","185484","61"
"353100","UNIVERSITY OF TENNESSEE-MARTIN","MARTIN","TN","Public 4 Year","13095724","3076"
"350500","MARYVILLE COLLEGE","MARYVILLE","TN","Private 4 Year","2507575","549"
"348000","BETHEL UNIVERSITY","MCKENZIE","TN","Private 4 Year","13139884","3245"
"535200","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-","MCKENZIE","TN","Public 2 Year","590529","172"
"530700","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-","MCMINNVILLE","TN","Public 2 Year","557063","187"
"3440300","BAPTIST MEMORIAL COLLEGE OF HEALTH","MEMPHIS","TN","Private 4 Year","2458797","611"
"348200","CHRISTIAN BROTHERS UNIVERSITY","MEMPHIS","TN","Private 4 Year","2580074","596"
